id,name,link,current_price,original_price,discount_rate,rating_average,quantity_sold,authors,seller_name,category,manufacturer,short_description
155463025,Nghệ Thuật Bán Hàng Bậc Cao - Bí Quyết Chốt Deal Mọi Thời Đại (Khổ Lớn)(Tái Bản),https://tiki.vn/product-p155463025.html?spid=155463026,128700,198000,35,5.0,1878,Zig Ziglar,Tiki Trading,Root,Nhà Xuất Bản Tổng hợp TP.HCM,"Mục tiêu của một thương vụ là đảm bảo khách hàng nhận được giá trị tương xứng, nhưng nếu bạn mang đến cho khách hàng những giá trị còn cao hơn giá trị mà lẽ ra họ sẽ nhận được thì không những bạn đã c..."
140360874,Những Đòn Tâm Lý Trong Bán Hàng (Tái Bản),https://tiki.vn/product-p140360874.html?spid=140360875,82010,139000,41,4.7,1278,Brian Tracy,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Lao Động,"Những Đòn Tâm Lý Trong Bán Hàng (Psychology Of Selling) chính là nghệ thuật bán hàng mà Brian Tracy, một doanh nhân thành đạt, đúc rút từ chính câu chuyện khởi nghiệp của cuộc đời ông. Trong bán hàng..."
136340700,Trên Lưng Khổng Tượng - Kinh Doanh Online Trên Sàn Thương Mại Điện Tử - Khởi Nghiệp Với Bán Hàng Qua Mạng và Nhãn Hàng Riêng,https://tiki.vn/product-p136340700.html?spid=136340701,143000,199000,28,5.0,2372,Trần Thanh Phong,GIVER BOOKS & MEDIA,Sách Marketing - Bán hàng ,Nhà Xuất Bản Đà Nẵng,"QUYỂN SÁCH ""CẦM TAY CHỈ VIỆC"" GIÚP BẠN KINH DOANH THÀNH CÔNG TRÊN CÁC SÀN TMĐT TẠI VIỆT NAM.VỀ TÁC GIẢTrần Thanh Phong là tác giả, chủ doanh nghiệp và là một vận động viên ba môn phối hợp Ironman. ..."
127814264,Hướng Dẫn Kiếm Tiền Trên TikTok,https://tiki.vn/product-p127814264.html?spid=127814265,122850,189000,35,4.5,270,,1980 BOOKS HCM,Sách Marketing - Bán hàng ,Nhà Xuất Bản Thanh Niên,TikTok đang bùng nổ ở mọi nơi và đã trở thành một trong những ứng dụng được tải xuống nhiều nhất thế giới. Không có gì ngạc nhiên khi các nhà tiếp thị đã bắt đầu nhìn thấy tiềm năng của nền tảng này. ...
115702579,"Quảng Cáo Không Nói Láo - Sự Thật Về Quảng Cáo Dưới Góc Nhìn Khoa Học, Toàn Diện Và Thực Tiễn",https://tiki.vn/product-p115702579.html?spid=115702580,160000,195000,18,4.8,1138,Hồ Công Hoài Phương,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Dân Trí,"QUẢNG CÁO KHÔNG NÓI LÁO - Sự thật về quảng cáo dưới góc nhìn khoa học, toàn diện và thực tiễn‘Quảng cáo không nói nói láo - Sự thật về quảng cáo dưới góc nhìn khoa học, toàn diện và thực tiễn’ không ..."
111271288,Mô Hình Phân Phối Và Bán Lẻ - Giải Pháp Cho Doanh Nghiệp Việt Nam (Tái Bản),https://tiki.vn/product-p111271288.html?spid=111271363,74300,99000,25,4.6,337,TS. Đào Xuân Khương,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Lao Động,Mô hình phân phối bán lẻ – Giải pháp nào cho doanh nghiệp Việt Nam bắt đầu được viết vào năm 2012 và liên tục được bổ sung cho đến năm 2016 thì xuất bản lần đầu tiên. Một số nội dung trong cuốn sách l...
108501279,Viết Đi Đừng Sợ! Từ Tay Không Thành Tay Viết,https://tiki.vn/product-p108501279.html?spid=108501280,209000,245000,15,5.0,2910,Linh Phan,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Lao Động,"VIẾT ĐI ĐỪNG SỢ! Từ tay không thành tay viếtLà tài liệu hướng dẫn chi tiết nhất dành cho bất kỳ ai muốn viết, “VIẾT ĐI ĐỪNG SỢ! - Từ tay không thành tay viết” không chỉ đem đến cho bạn những..."
104074997,Kỹ Năng Bán Hàng Tuyệt Đỉnh,https://tiki.vn/product-p104074997.html?spid=104074998,74400,120000,38,5.0,3641,Grant Cardone,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Thế Giới,"Kỹ năng bán hàng tuyệt đỉnh sẽ cho bạn đọc biết được những quy tắc bán hàng, vốn là điều kiện tiên quyết để gặt hái thành công trong bất kỳ lĩnh vực nào, với bất kỳ ai, bất kỳ ở đâu.Trong từng trang ..."
93249197,22 Quy Luật Bất Biến Trong Marketing,https://tiki.vn/product-p93249197.html?spid=127538948,50700,78000,35,4.8,1682,Jack Trout,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Tổng hợp TP.HCM,22 Quy Luật Bất Biến Trong MarketingSự thành công trong kinh doanh hay của một thương hiệu phụ thuộc rất lớn vào cách tiến hành công tác Marketing. Một chương trình Marketing hiệu quả không phải chỉ ...
75601401,Nghệ Thuật Bán Hàng Bằng Câu Chuyện,https://tiki.vn/product-p75601401.html?spid=127524923,170000,234000,27,5.0,1371,Paul Smith,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Hồng Đức,Một câu chuyện bán hàng tuyệt hay sẽ thay đổi tất thảy. Nó khiến người mua gỡ bỏ hàng rào đề phòng. Nó giúp họ thư giãn. Nó chiếm được lý trí lẫn tình cảm của họ bằng cách lôi cuốn được trí tuệ và cảm...
74616448,Lập Kế Hoạch Kinh Doanh Cho Người Mới Bắt Đầu,https://tiki.vn/product-p74616448.html?spid=74616449,80800,119000,32,4.8,1045,Alex Genadinik,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Thế Giới,"Cuốn sách đưa ra những khái niệm cơ bản nhất về các thành phần cấu thành nên một kế hoạch kinh doanh, từ đó chỉ ra cách viết một bản kế hoạch kinh doanh hoàn chỉnh dựa trên các thành phần đó. Đây là n..."
71948001,Để Không Mất Thêm Một Khách Hàng Nào Nữa,https://tiki.vn/product-p71948001.html?spid=71948002,111600,180000,38,5.0,1481,Joey Coleman,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Thế Giới,Đã đến lúc bạn nên ngừng nghĩ về B2B hay B2C – tương lai của kinh doanh bây giờ là H2H (Human to Human: Kết nối giữa người với người).Xu hướng tự nhiên của con người mỗi khi nghe nói đến một cách kin...
59262880,Sách Người Bán Hàng Vĩ Đại Nhất Thế Giới (Tái Bản 2020),https://tiki.vn/product-p59262880.html?spid=59262881,96200,148000,35,4.8,7345,Og Mandino,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Tổng hợp TP.HCM,"Người bán hàng vĩ đại nhất thế giới của Og Mandino là một hành trình dài về câu chuyện của Hafid, một cậu bé chăn lạc đà nghèo, ở Jerusalem cổ đại.Cậu bé đã học được từ một thương nhân giàu có và thà..."
56256828,Hiệu ứng chim mồi - Tập 3,https://tiki.vn/product-p56256828.html?spid=56464733,72300,110000,34,4.8,2053,"Hạo Nhiên,  Quốc Khánh",Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Kinh Tế TPHCM,"Trong Tiếu ngạo giang hồ, có đoạn Lệnh Hồ Xung gặp Phong Thanh Dương và được chỉ điểm Độc Cô Cửu Kiếm. Trong quá trình này, khi nhắc đến các hậu bối đương thời trong Ngũ nhạc kiếm phái, Phong Thanh Dư..."
55506686,Tiktok Marketing,https://tiki.vn/product-p55506686.html?spid=55506687,83400,139000,40,4.5,4865,Markus Rach,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Thanh Niên,TIKTOK MARKETINGTikTok đang bùng nổ ở mọi nơi và đã trở thành một trong những ứng dụng được tải xuống nhiều nhất thế giới. Không có gì ngạc nhiên khi các nhà tiếp thị đã bắt đầu nhìn thấy tiềm năng c...
46107068,"Thế Giới Ảo, Thương Hiệu Thật",https://tiki.vn/product-p46107068.html?spid=46107069,74600,149000,50,4.5,481,Gary Vaynerchuk,Tiki Trading,Root,Nhà Xuất Bản Thế Giới,"Gary Vaynerchuk được cho là thương hiệu cá nhân mạnh nhất trong toàn bộ không gian khởi nghiệp trực tuyến. Ngay từ lúc bắt đầu, anh đã gây ấn tượng với mọi người bằng những video nói về rượu vang ở ng..."
14645351,Cuộc Đời Của Pi ( Tái Bản 2019),https://tiki.vn/product-p14645351.html?spid=14645352,72997,110000,34,5.0,2708,Yann Martel,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Văn Học,"""Mọi việc ở đời có bao giờ diễn ra như ta vẫn tưởng, nhưng biết làm sao. Cuộc đời đem cho ta cái gì thì ta phải nhận cái đó và chỉ còn cách làm cho chúng tốt đẹp nhất mà thôi.""Cuộc đời của Pi mở đầu ..."
13853115,Chiến Lược Mở Rộng Kinh Doanh Từ Cốt Lõi,https://tiki.vn/product-p13853115.html?spid=13853116,78100,109000,28,4.7,594,Chris Zook,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Lao Động - Xã Hội,"Công ty thành công nào cũng có một chiến lược cốt lõi thành công. Nhưng nhu cầu, khả năng và kế hoạch phát triển đòi hỏi những công ty đó phải thực hiện nhiều hơn một chiến lược cốt lõi. Trong cuốn sá..."
7556499,GAM7 No.11 Promotion - Khuyến Mại,https://tiki.vn/product-p7556499.html?spid=7556501,133000,165000,19,4.5,1104,RIO BOOK,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Lao Động,"GAM7 NO.11 KHUYẾN MẠI - PROMOTION.NOW! - chính thức ra mắt vào dịp cuối năm, mùa lễ hội - hứa hẹn sẽ là tài liệu tham khảo hữu ích để các Marketer có thể áp dụng vào chính những chiến dịch khuyến mại ..."
276451696,Thao Túng Tâm Lý Trong Marketing,https://tiki.vn/product-p276451696.html?spid=276451698,135200,195000,31,5.0,11,Michael A. Kamins,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Lao Động,"Giới thiệuBạn có biết rằng: Mỗi khi đưa ra quyết định hành động hoặc làm một việc gì đó, bộ não con người sẽ sử dụng hai hệ thống cơ chế nhận thức là Hệ thống I hoặc Hệ thống II để xử lý thông tin và..."
276130424,Brand Marketing,https://tiki.vn/product-p276130424.html?spid=276130425,151000,209000,28,4.5,17,Lawrence Ingrassia,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Thanh Niên,"Giới thiệu sáchBrand Marketing là một tác phẩm sắc bén và sâu sắc, mang lại cái nhìn mới mẻ và đầy thách thức về thế giới kinh doanh hiện đại. Tác giả Lawrence Ingrassia đã dùng bề dày kinh nghiệm củ..."
273744608,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/product-p273744608.html?spid=273744609,138000,179000,23,5.0,180,Samir Dani,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Công Thương,"Quản lý chuỗi cung ứng thực phẩm và logistic là một cuốn sách hấp dẫn, cung cấp sự hiểu biết toàn diện về cách thực phẩm đi đến bàn ăn của chúng ta, về thiết kế, quản trị, đổi mới và những thách thức ..."
273623137,Hook Point - Điểm Níu Chân Khách Hàng Trong Thế Giới 3 Giây Hối Hả,https://tiki.vn/product-p273623137.html?spid=273623141,135100,199000,32,5.0,74,Brendan Kane,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Công Thương,"""Hook Point - Điểm níu chân khách hàng trong thế giới 3 giây hối hả"" là một cuốn sách sâu sắc cung cấp các chiến lược và kỹ thuật có giá trị để thu hút và duy trì sự chú ý trong thế giới có nhịp độ nh..."
273549047,Thiết Kế Lấy Người Dùng Làm Trung Tâm,https://tiki.vn/product-p273549047.html?spid=273549050,135100,199000,32,4.7,2506,Don Norman,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Công Thương,"Tất cả chúng ta đều là nhà thiết kế!Dù không theo nghề thiết kế chuyên nghiệp, hằng ngày, chúng ta vẫn phải tự thiết kế cuộc sống, sắp xếp chỗ ở hay tổ chức cách làm việc khoa học.Vì thế, cuốn sách ..."
273134763,The Luxury Strategy: Chiến Lược Xa Xỉ - Phá Vỡ Quy Luật Tiếp Thị Để Xây Dựng Thương Hiệu Xa Xỉ,https://tiki.vn/product-p273134763.html?spid=273134764,262000,349000,25,4.5,127,Jean-Noel Kapferer,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Công Thương,"Được viết bởi hai chuyên gia hàng đầu thế giới về thương hiệu xa xỉ, Jean-Noël Kapferer và Vincent Bastien, cuốn sách là công trình hoàn chỉnh về bản chất của chiến lược thương hiệu xa xỉ và chấm dứt ..."
273114476,Marketing Mix,https://tiki.vn/product-p273114476.html?spid=273114479,105000,209000,50,5.0,46,"Philip Kotler, Nancy Lee",Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Lao Động,"Việc tìm hiểu, nghiên cứu và phân tích thị trường, lĩnh vực hoạt động của doanh nghiệp rất quan trọng để xây dựng nên một chiến lược marketing phù hợp, từ đó giúp tối ưu các hoạt động và đem lại những..."
262695633,Nâng Tầm Dịch Vụ,https://tiki.vn/product-p262695633.html?spid=262695636,91200,150000,39,5.0,257,Ron Kaufman,Tiki Trading,Sách tiếng Việt,NXB Trẻ,"Cuốn sách tiết lộ sức mạnh của việc cung cấp dịch vụ nâng tầm và các bước đi mà người làm dịch vụ có thể áp dụng nhằm xây dựng văn hóa dịch vụ bền vững, có thể phát huy hiệu quả hàng ngày. Cuốn sách c..."
262525573,Chiến Lược Xây Dựng Thương Hiệu Và Quản Lý Sản Phẩm,https://tiki.vn/product-p262525573.html?spid=262525574,133000,179000,26,5.0,60,Melissa Perri,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Lao Động,"Hiện nay, việc xây dựng thương hiệu và quản lý sản phẩm đóng vai trò vô cùng quan trọng trong hoạt động kinh doanh của bất kể một doanh nghiệp nào. Để xây dựng được thương hiệu lâu dài, uy tín trong m..."
197656321,Kết Thúc Bán Hàng Đòn Quyết Định (Tái bản 2022),https://tiki.vn/product-p197656321.html?spid=197656322,68670,109000,37,5.0,128,Brian Tracy,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Công Thương,Cuốn sách này mô tả được nỗi lo sợ của tất cả những người bán hàng ở mọi cấp độ và mọi thang bậc kinh nghiệm – đó là khi phải đối mặt với thời điểm quyết định. Những người nhiều kinh nghiệm hơn cảm th...
195845908,"EMPOWERED - Khai phóng tiềm năng nhân lực, sản phẩm công nghệ đột phá",https://tiki.vn/product-p195845908.html?spid=195845909,230000,295000,22,4.8,291,"Marty Cagan, Chris Jones",Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Dân Trí,"EMPOWERED - Khai phóng tiềm năng nhân lực, sản phẩm công nghệ đột phá.Trong công nghệ thông tin, các đội nhóm nhỏ thường đóng góp rất lớn cho tổ chức và tạo ra tốc độ phát triển đột phá cho doanh ngh..."
191769420,Chiến Lược Ngầm Trong Marketing,https://tiki.vn/product-p191769420.html?spid=191769421,56000,85000,34,5.0,49,Kevin Allen,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Hồng Đức,“Cuốn sách này nói về mối liên kết giữa việc hiểu động cơ của khách hàng với việc tạo dựng thành công. Nó cũng tiết lộ một số chiến thuật mang tính bí quyết có thể làm thay đổi các doanh nghiệp trên k...
184226416,Marketing Thương Hiệu (Xây Dựng Thương Hiệu Trong Thị Trường Bán Lẻ Hiện Đại),https://tiki.vn/product-p184226416.html?spid=184226417,81300,125000,35,5.0,94,Quan Thuế Đông,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Dân Trí,"Cuốn sách phân tích phương thức Marketing thương hiệu trên mọi phương diện , từ yếu tố cấu thành , xây dựng , đến tuyên truyền quảng cáo , phát triển , sáng tạo thương hiệu, Đồng thời xuất phát từ mô ..."
184101365,Thiết Kế Giải Pháp Giá Trị (Tái Bản 2022),https://tiki.vn/product-p184101365.html?spid=184101366,213570,339000,37,4.7,503,Nhiều tác giả,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Công Thương,"Cuốn sách này sẽ giúp bạn đọc hiểu rõ hơn về cách tạo ra những sản phẩm và dịch vụ mà khách hàng mong muốn. Ngay cả khi bạn chưa đọc về cách tạo lập một mô hình kinh doanh mới, bạn cũng vẫn có thể đọc..."
177746981,Human To Human Marketing,https://tiki.vn/product-p177746981.html?spid=177746983,126445,209000,40,5.0,626,"Philip Kotler, Waldemar A. Pfoertsch, Uwe Sponholz",Tiki Trading,Root,Nhà Xuất Bản Công Thương,"Trong những năm qua, các khái niệm marketing đã thay đổi để tạo ra giá trị và duy trì tính phù hợp. Với hoàn cảnh hiện tại, cần phải có một định hướng rõ ràng cho bất kỳ hoạt động marketing nào.Phili..."
170345811,Phân Tích Khách Hàng For Dummies,https://tiki.vn/product-p170345811.html?spid=170345812,168000,229000,27,5.0,511,Jeff Sauro,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Công Thương,Phân tích khách hàng for dummies viết về việc sử dụng dữ liệu để đưa ra những quyết định đúng đắn hơn về khách hàng và vì khách hàng. Đọc sách bạn sẽ tìm hiểu về những phương thức hữu hiệu giúp bạn có...
108956903,Thấy Trước Doanh Thu,https://tiki.vn/product-p108956903.html?spid=108956904,190400,238000,20,4.7,172,"Aaron Ross,  Marylou Tyler",Nhà sách Fahasa,Sách Marketing - Bán hàng ,Nhà Xuất Bản Thế Giới,Đây không phải một cuốn sách khác về cách có những cuộc gọi lạnh hay chốt giao dịch. Đây là toàn bộ kinh thư về bán hàng mới cho CEO những doanh nhân và Phó giám đốc bán hàng để hỗ trợ bạn xây dựng mộ...
98603998,MBA  Marketing,https://tiki.vn/product-p98603998.html?spid=98603999,126000,169000,25,5.0,356,Yukihiro Makita,Tiki Trading,Root,Nhà Xuất Bản Dân Trí,"Marketing đang ngày càng chiếm một vị trí quan trọng trong sự thành công của doanh nghiệp. Một chiến lược marketing hiệu quả sẽ giúp tăng cường mức độ nhận diện thương hiệu của công ty, thúc đẩy doanh..."
83664156,"Rio Book No.2 - Nhận Diện Thương Hiệu, Những Điểm Chạm Thị Giác (Tái Bản)",https://tiki.vn/product-p83664156.html?spid=88042661,149600,170000,12,5.0,109,Rio Creative,Nhà sách Fahasa,Sách tiếng Việt,Nhà Xuất Bản Lao Động,"RIO BOOK NO.2 - Nhận diện thương hiệu, những điểm chạm thị giác (Tái Bản)- Kiến thức căn bản về nhận diện thương hiệu- Thấu hiểu được sức mạnh của hình ảnh nhận diện với hoạt động kinh doanh- Cách sử ..."
78975581,Marketing Kiểu Xiaomi,https://tiki.vn/product-p78975581.html?spid=87044736,134100,149000,10,5.0,22,Lê Vạn Cường,Nhà sách Fahasa,Sách Marketing - Bán hàng ,Nhà Xuất Bản Dân Trí,Cuốn sách này là câu chuyện về sự hình thành và thành công của chiến lược marketing được xem là nền tảng cho cú bùng nổ ngoạn mục của Xiaomi: trở thành nhà sản xuất điện thoại thông minh đứng thứ ba t...
68554548,Quản Trị Marketing,https://tiki.vn/product-p68554548.html?spid=68554549,600000,658000,9,4.8,530,Philip Kotler - Kevin Keller,NHBook,Sách tiếng Việt,Nhà Xuất Bản Hồng Đức,Quản Trị MarketingDành cho các khóa học đại học và sau đại học về quản lý marketing.Luôn đi đầu với văn bản tiêu chuẩn vàng phản ánh những điều mới nhất về lý thuyết và thực hành tiếp thị.Thế giới ...
58971674,Sách Nghệ Thuật Bán Hàng Của Người Do Thái (Tái Bản 2020),https://tiki.vn/product-p58971674.html?spid=58971675,57200,88000,35,4.8,2075,Yaniv Zaid,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Tổng hợp TP.HCM,Điều gì khiến người Do Thái trở thành số ít những người khôn khéo trong kinh doanh và thành công nhất ở mọi quốc gia?Tất cả các doanh nhân Do Thái đã sử dụng những công cụ gì để bán được sản phẩm và ...
55079531,Hướng Dẫn Bài Bản Tối Ưu Hóa Website Cho Doanh Nghiệp Xây Dựng 1 Trang Web Có Hiệu Suất Cao,https://tiki.vn/product-p55079531.html?spid=55079532,152000,210000,28,4.5,225,Jon Rognerud,Tiki Trading,Root,Nhà Xuất Bản Hồng Đức,Ultimate Guide Series: Hướng dẫn bài bản tối ưu hóa website dành cho doanh nghiệpThế giới phẳng đã rút ngắn khoảng cách giữa bạn và khách hàng chỉ cách nhau chiếc màn hình. Vậy làm thế nào để hơn 7 tỷ...
38419977,Thế Mới Là Marketing (This Is Marketing),https://tiki.vn/product-p38419977.html?spid=38419978,114700,169000,32,4.5,932,Seth Godin,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Thế Giới,"Một cách tiếp cận mang tính “thay đổi cuộc chơi đối” với MARKETING, KINH DOANH và QUẢNG CÁO.Dù dịch vụ hay sản phẩm của bạn là gì đi nữa, thì cuốn sách này sẽ chỉ cho bạn cách tô điểm “diện mạo” sao ..."
33132795,Đời quảng cáo (tái bản 2019),https://tiki.vn/product-p33132795.html?spid=42131418,77100,110000,30,4.8,296,Claude C. Hopkins,Tiki Trading,Tiểu sử - Hồi ký,Nhà Xuất Bản Kinh Tế TPHCM,Palmolive khởi đầu chỉ với 700 USD quảng cáo thử nghiệm. Giờ đây nó là một phần của Colgate-Palmolive nổi tiếng toàn cầu. Pepsodent được sinh ra trong những đêm buồn tại một dự án thủy lợi ở Arizona. ...
1590665,Kết Thúc Bán Hàng – Đòn Quyết Định (Tái Bản 2018),https://tiki.vn/product-p1590665.html?spid=60842822,78000,109000,28,5.0,105,Brian Tracy,Alpha Books Official,Root,Nhà Xuất Bản Lao Động Xã Hội,Kết Thúc Bán Hàng – Đòn Quyết Định (Tái Bản 2018)Cuốn sách này mô tả được nỗi lo sợ của tất cả những người bán hàng ở mọi cấp độ và mọi thang bậc kinh nghiệm – đó là khi phải đối mặt với thời điểm qu...
275264310,Kiếm tiền thông thái: Bí quyết làm giàu từ những công việc thụ động,https://tiki.vn/product-p275264310.html?spid=275264314,127000,168000,24,4.7,26,Brian Page,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Hồng Đức,"“Kiếm tiền thông thái: Bí quyết làm giàu từ những công việc thụ động” là một cuốn sách sẽ thách thức bạn suy nghĩ lại về ý nghĩa của việc trở nên giàu có thực sự, không chỉ về mặt tài chính mà còn mọi..."
275078188,Marketing Triệu Đơn Hàng,https://tiki.vn/product-p275078188.html?spid=275078189,126300,195000,35,5.0,18,Ngọc Minh,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Dân Trí,"Marketing triệu đơn hàng là cuốn sách giúp bạn tối ưu tỷ lệ phản hồi, mức độ tương tác và lợi tức đầu tư của các sáng kiến tiếp thị, dựa trên nền tảng là khai thác những hành vi cố hữu và phản ứng bản..."
275034810,Thánh Kinh Marketing,https://tiki.vn/product-p275034810.html?spid=275034812,174200,268000,35,5.0,57,Dr. Yaniv Zaid,Tiki Trading,Root,Nhà Xuất Bản Dân Trí,"Thánh Kinh Marketing - Bí Thuật Chốt Đơn Dân Sale Cần BiếtTrong bối cảnh kinh doanh hiện đại với nhịp độ vận hành nhanh và các mối tương tác đa dạng, những chiến thuật marketing truyền thống thườn..."
274756342,Phương Pháp Học Tập Không Giới Hạn – Jim Kwik,https://tiki.vn/product-p274756342.html?spid=274952933,227000,268000,15,5.0,18,Jim Kwik,Alpha Books Official,Sách Marketing - Bán hàng ,Nhà Xuất Bản Thế Giới,"Các “3 M’s” trong nội dung của “Không Giới Hạn ” cùng với các kỹ thuật thực tế giúp mở khóa sức mạnh siêu việt của bộ não và thay đổi thói quen của bạn.Trong hơn 25 năm, Jim Kwik đã được..."
274165523,Marketing Cảm Xúc,https://tiki.vn/product-p274165523.html?spid=274165525,113400,189000,40,5.0,14,Sally Susman,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Công Thương,Chúng ta chỉ có 7 giây để gây ấn tượng với một người khác. Chính vì sự quan trọng của cảm xúc mà ngày càng có nhiều doanh nghiệp ứng dụng yếu tố này vào trong các chiến dịch tiếp thị. Cảm xúc là điều ...
271218680,Quản Lý Công Việc Linh Hoạt Theo Phương Pháp Agile,https://tiki.vn/product-p271218680.html?spid=271218681,74500,149000,50,5.0,69,Clydebank Business,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân,Bạn là nhà quản lý dự án và đang gặp khó khăn trong việc quản lý tiến độ của dự án?Bạn đang là thành viên của dự án và chưa biết làm thế nào để tăng hiệu quả công việc?Thông qua cuốn QUẢN LÝ CÔNG VI...
271021986,Tiktok Master - Từ cá nhân đến doanh nghiệp,https://tiki.vn/product-p271021986.html?spid=271021987,95000,139000,32,4.3,71,Jesse Stay,Tiki Trading,Root,Nhà Xuất Bản Công Thương,Tik Tok là ngôi nhà của những điệu nhảy mới nhất dành cho tuổi teen và những video lan truyền về thú cưng. Nhưng đây cũng là một trong những ứng dụng tốt nhất để kết nối doanh nghiệp với khách hàng củ...
216226708,Điều Gì Khiến Khách Hàng Chi Tiền,https://tiki.vn/product-p216226708.html?spid=216226710,110000,169000,35,5.0,143,Martin Lindstrom,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Công Thương,"Chúng ta hiểu biết đến đâu về lý do khiến chúng ta mua hàng? Những gì thực sự ảnh hưởng tới quyết định của chúng ta trong thế giới ngập tràn thông tin này? Một quảng cáo bắt mắt, một câu khẩu hiệu dễ ..."
197714082,Kinh Thánh Về Nghệ Thuật Bán Hàng ( Tái bản),https://tiki.vn/product-p197714082.html?spid=270138678,164880,229000,28,5.0,4,Jeffry Gitomer,Alpha Books Official,Sách Marketing - Bán hàng ,Nhà Xuất Bản Công Thương,Chào hàng Hầu hết mọi người đều ghét chào hàng. Hầu hết mọi người phải thực hiện chúng. Tại sao không thực hiện tất cả những cuộc chào hàng? Hãy tìm ra những điều thú vị trong công việc chào hàng. Hãy...
181699616,Xây Dựng Thương Hiệu Từ A Đến Z,https://tiki.vn/product-p181699616.html?spid=181699617,71000,108000,34,5.0,172,FaBian Geyrhalter,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Hồng Đức,Xây dựng tương hiệu không còn là khái niệm xa lạ đối với nhiều người. Ngay cả những doanh nghiệp mới thành lập cũng ý thức được tầm quan trọng của việc xây dựng cho mình một thương hiệu khác biệt và n...
110447680,Kế Hoạch Marketing Trên Một Trang Giấy (Những Chỉ Dẫn Dễ Hiểu Nhất Cho Một Kế Hoạch Marketing Thông Minh),https://tiki.vn/product-p110447680.html?spid=110447682,93810,159000,41,5.0,1043,Allan Dib,Tiki Trading,Sách Marketing - Bán hàng ,Nhà Xuất Bản Lao Động,"Kế Hoạch Marketing Trên Một Trang Giấy Nhắc đến marketing, với những doanh nghiệp thực sự quan tâm, họ thường nghĩ ngay đến những buổi diễn thuyết nhiều tiếng đồng hồ, hàng nghìn đầu sách “nặng đô”, ..."
107331062,Khởi Nghiệp Kinh Doanh Online - Bán Hàng Hiệu Quả Trên Face.book,https://tiki.vn/product-p107331062.html?spid=107331063,140000,199000,30,4.8,4289,,GIVER BOOKS & MEDIA,Sách Marketing - Bán hàng ,Nhà Xuất Bản Thế Giới,"QUYỂN SÁCH CĂN BẢN CHO NGƯỜI MỚI BẮT ĐẦU, DÀNH RIÊNG CHO THỊ TRƯỜNG VIỆT NAM.Bạn đang muốn kinh doanh online?Bạn muốn tìm kiếm thu nhập thụ động hấp dẫn?Hay bạn muốn làm việc tại nhà và có được tự..."
